52.94,52.816,52.686,52.548,52.401,52.243,52.075,51.893,51.695,51.479,51.239,50.974,50.681,50.363,50.021,49.659,49.281,48.893,48.499,48.101,47.703,47.309,46.919,46.536,46.16,45.794,45.436,45.088,44.75,44.422,44.104,43.795,43.495,43.205,42.924,42.65,42.386,42.128,41.879,41.636
53.804,53.682,53.55,53.406,53.25,53.083,52.905,52.713,52.505,52.275,52.017,51.727,51.403,51.046,50.661,50.253,49.829,49.395,48.956,48.517,48.08,47.65,47.227,46.814,46.412,46.021,45.641,45.274,44.918,44.575,44.242,43.921,43.61,43.31,43.02,42.739,42.466,42.203,41.947,41.699
54.75,54.642,54.514,54.366,54.203,54.028,53.841,53.642,53.424,53.182,52.904,52.585,52.221,51.814,51.372,50.905,50.422,49.932,49.44,48.951,48.47,47.999,47.539,47.093,46.662,46.244,45.842,45.454,45.08,44.72,44.374,44.04,43.718,43.408,43.109,42.82,42.541,42.271,42.01,41.757
55.702,55.641,55.542,55.409,55.252,55.079,54.894,54.695,54.476,54.227,53.932,53.578,53.161,52.686,52.168,51.624,51.066,50.506,49.95,49.403,48.87,48.353,47.853,47.371,46.907,46.462,46.036,45.626,45.234,44.858,44.497,44.15,43.818,43.498,43.19,42.894,42.608,42.332,42.065,41.808
56.42,56.479,56.474,56.414,56.312,56.183,56.036,55.869,55.674,55.438,55.139,54.75,54.261,53.69,53.067,52.42,51.766,51.119,50.486,49.872,49.279,48.71,48.165,47.644,47.146,46.672,46.22,45.789,45.377,44.985,44.61,44.251,43.908,43.579,43.263,42.959,42.667,42.385,42.114,41.852
56.529,56.762,56.932,57.039,57.094,57.109,57.095,57.048,56.954,56.798,56.547,56.145,55.566,54.858,54.088,53.303,52.526,51.771,51.046,50.353,49.693,49.066,48.471,47.908,47.375,46.87,46.392,45.939,45.509,45.1,44.711,44.341,43.987,43.649,43.325,43.015,42.717,42.431,42.155,41.889
55.959,56.299,56.608,56.886,57.135,57.367,57.59,57.792,57.95,58.039,58.01,57.733,57.095,56.215,55.252,54.284,53.349,52.462,51.627,50.842,50.106,49.415,48.767,48.159,47.588,47.052,46.548,46.073,45.625,45.201,44.799,44.417,44.054,43.708,43.378,43.061,42.758,42.467,42.187,41.918
55.057,55.407,55.749,56.085,56.421,56.768,57.138,57.534,57.95,58.379,58.803,59.05,58.696,57.756,56.578,55.374,54.236,53.186,52.222,51.333,50.512,49.751,49.046,48.391,47.782,47.215,46.685,46.189,45.723,45.285,44.871,44.479,44.108,43.755,43.418,43.097,42.789,42.494,42.211,41.939
54.111,54.432,54.754,55.079,55.412,55.764,56.146,56.569,57.049,57.618,58.333,59.2,59.774,59.357,58.082,56.58,55.183,53.939,52.825,51.818,50.903,50.066,49.301,48.598,47.951,47.353,46.799,46.283,45.802,45.35,44.926,44.526,44.147,43.788,43.446,43.121,42.809,42.512,42.226,41.951
53.23,53.518,53.809,54.106,54.414,54.741,55.097,55.498,55.967,56.549,57.318,58.355,59.586,60.412,59.646,57.876,56.181,54.712,53.428,52.288,51.267,50.35,49.522,48.771,48.087,47.461,46.885,46.352,45.857,45.395,44.962,44.555,44.171,43.807,43.461,43.132,42.819,42.518,42.231,41.955
