49.414,49.61,49.799,49.976,50.136,50.273,50.38,50.449,50.474,50.449,50.371,50.24,50.06,49.836,49.574,49.281,48.965,48.632,48.286,47.933,47.577,47.22,46.864,46.511,46.164,45.822,45.486,45.158,44.838,44.526,44.221,43.925,43.636,43.355,43.082,42.817,42.559,42.307,42.063,41.825
49.966,50.193,50.416,50.628,50.825,50.999,51.14,51.237,51.281,51.263,51.178,51.029,50.819,50.556,50.251,49.912,49.549,49.169,48.78,48.387,47.992,47.6,47.212,46.83,46.455,46.089,45.732,45.384,45.045,44.716,44.397,44.087,43.787,43.495,43.212,42.937,42.671,42.412,42.161,41.917
50.551,50.815,51.078,51.335,51.579,51.8,51.986,52.123,52.194,52.187,52.095,51.919,51.668,51.355,50.992,50.594,50.172,49.738,49.298,48.856,48.419,47.987,47.564,47.15,46.746,46.354,45.973,45.604,45.247,44.901,44.567,44.243,43.93,43.628,43.335,43.051,42.777,42.511,42.253,42.003
51.173,51.481,51.792,52.102,52.404,52.687,52.936,53.129,53.243,53.253,53.15,52.938,52.631,52.247,51.808,51.334,50.84,50.338,49.837,49.342,48.855,48.38,47.918,47.469,47.034,46.615,46.209,45.818,45.442,45.079,44.729,44.392,44.067,43.753,43.45,43.158,42.876,42.603,42.339,42.083
51.838,52.195,52.563,52.937,53.31,53.672,54.007,54.284,54.464,54.504,54.386,54.122,53.736,53.256,52.714,52.139,51.554,50.971,50.399,49.841,49.299,48.776,48.271,47.785,47.317,46.868,46.437,46.024,45.627,45.247,44.882,44.531,44.194,43.87,43.558,43.257,42.967,42.688,42.417,42.156
52.548,52.962,53.395,53.843,54.302,54.761,55.206,55.602,55.885,55.975,55.841,55.512,55.021,54.406,53.721,53.015,52.315,51.635,50.98,50.351,49.749,49.172,48.621,48.095,47.592,47.113,46.656,46.219,45.803,45.405,45.024,44.66,44.311,43.977,43.656,43.347,43.05,42.764,42.489,42.222
53.31,53.786,54.29,54.821,55.371,55.931,56.49,57.017,57.431,57.602,57.485,57.121,56.523,55.727,54.844,53.965,53.124,52.329,51.579,50.87,50.2,49.565,48.964,48.395,47.856,47.345,46.861,46.401,45.965,45.549,45.154,44.777,44.417,44.073,43.744,43.428,43.124,42.832,42.551,42.281
54.125,54.662,55.236,55.841,56.46,57.076,57.665,58.19,58.597,58.842,58.915,58.756,58.205,57.221,56.084,54.99,53.981,53.052,52.193,51.394,50.649,49.951,49.297,48.682,48.105,47.562,47.05,46.568,46.111,45.68,45.27,44.881,44.511,44.157,43.82,43.497,43.188,42.891,42.605,42.331
54.982,55.56,56.169,56.79,57.38,57.884,58.259,58.482,58.61,58.807,59.156,59.541,59.598,58.766,57.426,56.096,54.891,53.806,52.821,51.921,51.092,50.325,49.614,48.952,48.335,47.76,47.221,46.716,46.24,45.793,45.37,44.97,44.59,44.229,43.885,43.556,43.241,42.94,42.65,42.372
55.829,56.381,56.91,57.381,57.729,57.903,57.91,57.821,57.766,57.899,58.305,59.008,59.912,60.078,58.884,57.322,55.875,54.597,53.464,52.447,51.524,50.682,49.91,49.199,48.542,47.934,47.368,46.842,46.349,45.887,45.453,45.042,44.654,44.286,43.936,43.602,43.284,42.978,42.686,42.405
56.516,56.891,57.151,57.285,57.288,57.173,56.989,56.817,56.752,56.886,57.297,58.068,59.294,60.637,60.464,58.752,56.97,55.439,54.123,52.969,51.941,51.016,50.179,49.416,48.719,48.079,47.489,46.943,46.435,45.96,45.516,45.097,44.702,44.329,43.974,43.636,43.314,43.006,42.711,42.428
56.766,56.822,56.75,56.597,56.4,56.182,55.977,55.835,55.815,55.98,56.395,57.146,58.353,60.107,61.641,60.409,58.207,56.343,54.801,53.484,52.335,51.318,50.411,49.597,48.861,48.191,47.579,47.016,46.495,46.01,45.557,45.133,44.733,44.355,43.997,43.657,43.332,43.022,42.726,42.441
56.416,56.211,55.954,55.688,55.439,55.22,55.05,54.959,54.987,55.18,55.592,56.298,57.403,59.076,61.367,62.025,59.625,57.332,55.504,53.989,52.697,51.577,50.597,49.731,48.959,48.264,47.633,47.057,46.526,46.035,45.577,45.148,44.745,44.365,44.005,43.664,43.338,43.027,42.73,42.445
55.663,55.358,55.057,54.782,54.547,54.359,54.231,54.184,54.247,54.456,54.855,55.503,56.487,57.946,60.097,62.595,61.291,58.472,56.258,54.481,53.01,51.774,50.72,49.807,49.005,48.291,47.648,47.064,46.528,46.033,45.573,45.143,44.739,44.359,43.998,43.657,43.331,43.021,42.724,42.439
54.787,54.48,54.198,53.951,53.747,53.595,53.503,53.488,53.571,53.782,54.156,54.738,55.595,56.827,58.613,61.258,63.166,59.995,57.124,54.946,53.244,51.882,50.76,49.811,48.99,48.267,47.619,47.033,46.497,46.003,45.544,45.115,44.713,44.335,43.976,43.636,43.312,43.003,42.707,42.423
53.934,53.659,53.412,53.201,53.031,52.909,52.844,52.849,52.941,53.142,53.48,53.99,54.719,55.741,57.19,59.388,63.133,62.457,58.181,55.312,53.327,51.855,50.693,49.73,48.908,48.187,47.545,46.964,46.434,45.945,45.491,45.067,44.669,44.293,43.938,43.601,43.28,42.973,42.679,42.397
53.151,52.913,52.702,52.523,52.382,52.284,52.238,52.253,52.344,52.527,52.821,53.253,53.857,54.683,55.828,57.519,60.45,66.015,59.236,55.298,53.133,51.643,50.495,49.554,48.752,48.05,47.424,46.857,46.338,45.859,45.413,44.997,44.605,44.236,43.885,43.553,43.235,42.932,42.641,42.362
