50.432,50.263,50.093,49.922,49.746,49.562,49.367,49.158,48.928,48.676,48.398,48.093,47.759,47.397,47.009,46.598,46.166,45.717,45.254,44.781,44.302,43.818,43.332,42.846,42.361,41.88,41.403,40.931,40.464,40.005,39.552,39.106,38.667,38.237,37.814,37.398,36.991,36.591,36.199,35.814
51.477,51.303,51.127,50.948,50.765,50.574,50.372,50.152,49.911,49.642,49.343,49.011,48.646,48.248,47.821,47.367,46.891,46.398,45.893,45.378,44.858,44.335,43.813,43.293,42.777,42.267,41.763,41.265,40.776,40.294,39.822,39.358,38.902,38.456,38.019,37.59,37.17,36.759,36.357,35.962
52.607,52.434,52.255,52.071,51.884,51.689,51.48,51.251,50.996,50.709,50.385,50.021,49.616,49.174,48.697,48.192,47.663,47.118,46.56,45.996,45.43,44.864,44.302,43.745,43.195,42.653,42.12,41.596,41.082,40.578,40.084,39.602,39.129,38.667,38.215,37.773,37.341,36.919,36.506,36.102
53.769,53.621,53.456,53.283,53.104,52.913,52.705,52.472,52.206,51.9,51.546,51.143,50.689,50.19,49.652,49.081,48.487,47.877,47.259,46.638,46.018,45.404,44.797,44.199,43.612,43.036,42.472,41.92,41.38,40.853,40.338,39.836,39.346,38.868,38.402,37.947,37.503,37.069,36.646,36.233
54.781,54.725,54.629,54.512,54.381,54.228,54.044,53.824,53.559,53.239,52.855,52.404,51.889,51.317,50.7,50.047,49.37,48.681,47.989,47.301,46.62,45.951,45.295,44.653,44.026,43.414,42.817,42.235,41.669,41.118,40.582,40.06,39.552,39.058,38.577,38.109,37.653,37.209,36.776,36.354
55.268,55.403,55.483,55.525,55.538,55.505,55.414,55.263,55.042,54.736,54.335,53.836,53.246,52.582,51.862,51.102,50.32,49.533,48.752,47.984,47.234,46.504,45.794,45.104,44.433,43.783,43.152,42.54,41.946,41.37,40.812,40.27,39.745,39.235,38.74,38.258,37.791,37.336,36.894,36.463
54.943,55.281,55.588,55.874,56.137,56.35,56.49,56.547,56.496,56.306,55.96,55.45,54.789,54.018,53.167,52.265,51.346,50.434,49.545,48.686,47.857,47.059,46.29,45.548,44.832,44.141,43.474,42.83,42.208,41.608,41.027,40.466,39.923,39.397,38.888,38.394,37.916,37.451,37,36.561
54.029,54.46,54.894,55.34,55.796,56.244,56.667,57.051,57.355,57.508,57.453,57.123,56.502,55.657,54.653,53.559,52.454,51.383,50.365,49.4,48.484,47.611,46.778,45.981,45.217,44.484,43.78,43.104,42.453,41.828,41.225,40.644,40.084,39.543,39.021,38.515,38.026,37.552,37.092,36.646
52.918,53.356,53.809,54.284,54.784,55.304,55.845,56.409,56.982,57.524,57.993,58.275,58.141,57.479,56.355,54.999,53.644,52.376,51.206,50.122,49.109,48.157,47.256,46.4,45.585,44.808,44.066,43.357,42.677,42.027,41.402,40.803,40.226,39.671,39.136,38.62,38.121,37.638,37.171,36.718
51.818,52.232,52.662,53.112,53.585,54.085,54.615,55.186,55.802,56.473,57.228,58.078,58.85,59.078,58.194,56.561,54.9,53.401,52.061,50.846,49.73,48.691,47.717,46.799,45.931,45.109,44.327,43.585,42.877,42.202,41.557,40.939,40.347,39.779,39.232,38.706,38.198,37.708,37.234,36.775
50.793,51.179,51.578,51.994,52.431,52.893,53.385,53.919,54.507,55.175,55.971,56.956,58.157,59.438,59.7,58.156,56.207,54.454,52.927,51.571,50.342,49.21,48.158,47.174,46.25,45.38,44.559,43.784,43.048,42.35,41.685,41.051,40.445,39.865,39.308,38.773,38.258,37.761,37.281,36.817
49.854,50.215,50.587,50.974,51.38,51.81,52.27,52.772,53.333,53.982,54.762,55.743,57.022,58.704,60.289,59.714,57.592,55.556,53.818,52.303,50.948,49.712,48.573,47.517,46.534,45.616,44.756,43.948,43.187,42.467,41.785,41.136,40.518,39.927,39.362,38.819,38.298,37.795,37.311,36.843
48.995,49.334,49.685,50.05,50.433,50.84,51.279,51.761,52.305,52.938,53.702,54.662,55.915,57.598,59.726,60.922,59.124,56.764,54.765,53.058,51.551,50.193,48.955,47.821,46.776,45.809,44.911,44.073,43.288,42.55,41.852,41.191,40.563,39.964,39.392,38.844,38.318,37.811,37.323,36.853
48.204,48.527,48.86,49.209,49.575,49.967,50.391,50.861,51.394,52.016,52.765,53.694,54.885,56.451,58.546,61.028,60.881,58.198,55.83,53.861,52.156,50.646,49.293,48.072,46.963,45.95,45.016,44.152,43.347,42.593,41.884,41.214,40.579,39.974,39.397,38.845,38.316,37.808,37.318,36.845
47.47,47.78,48.101,48.436,48.79,49.17,49.585,50.045,50.568,51.179,51.908,52.801,53.921,55.363,57.285,59.959,62.436,60.066,57.111,54.742,52.758,51.052,49.565,48.253,47.082,46.026,45.063,44.179,43.359,42.595,41.878,41.202,40.563,39.956,39.377,38.823,38.293,37.784,37.294,36.821
46.785,47.084,47.394,47.719,48.063,48.434,48.839,49.29,49.802,50.396,51.1,51.951,53,54.327,56.066,58.494,62.094,62.703,58.752,55.715,53.323,51.369,49.735,48.336,47.113,46.025,45.043,44.146,43.319,42.551,41.831,41.155,40.515,39.908,39.329,38.777,38.248,37.739,37.25,36.779
46.141,46.43,46.731,47.046,47.381,47.743,48.137,48.577,49.074,49.647,50.318,51.12,52.094,53.305,54.865,56.996,60.24,65.142,61,56.74,53.746,51.512,49.747,48.287,47.035,45.934,44.947,44.05,43.225,42.459,41.743,41.07,40.434,39.83,39.255,38.706,38.18,37.675,37.188,36.719
45.53,45.81,46.102,46.409,46.734,47.085,47.468,47.892,48.37,48.915,49.547,50.29,51.179,52.264,53.629,55.434,58.05,62.709,64.766,57.503,53.762,51.346,49.539,48.075,46.833,45.745,44.771,43.887,43.073,42.318,41.612,40.948,40.319,39.723,39.154,38.611,38.09,37.589,37.107,36.642
44.947,45.219,45.502,45.799,46.114,46.453,46.822,47.228,47.68,48.192,48.777,49.453,50.245,51.187,52.33,53.764,55.659,58.448,62.24,56.364,52.975,50.757,49.069,47.685,46.499,45.454,44.515,43.657,42.866,42.129,41.439,40.788,40.172,39.586,39.027,38.491,37.978,37.484,37.008,36.548
44.388,44.651,44.924,45.211,45.515,45.84,46.192,46.576,47.001,47.473,48.005,48.608,49.295,50.085,50.996,52.048,53.237,54.412,54.76,53.37,51.468,49.789,48.363,47.131,46.045,45.07,44.182,43.364,42.605,41.895,41.227,40.594,39.994,39.421,38.874,38.349,37.845,37.359,36.89,36.437
