52.7,52.572,52.443,52.311,52.174,52.03,51.876,51.709,51.526,51.325,51.104,50.863,50.6,50.317,50.015,49.698,49.368,49.027,48.68,48.327,47.972,47.617,47.264,46.914,46.568,46.228,45.893,45.565,45.244,44.93,44.623,44.324,44.032,43.748,43.47,43.2,42.937,42.681,42.431,42.188
53.512,53.379,53.243,53.105,52.961,52.81,52.649,52.472,52.278,52.062,51.821,51.556,51.265,50.951,50.616,50.263,49.896,49.519,49.135,48.748,48.36,47.975,47.593,47.216,46.845,46.482,46.127,45.78,45.441,45.111,44.79,44.478,44.174,43.878,43.591,43.312,43.041,42.777,42.52,42.27
54.406,54.273,54.134,53.99,53.842,53.686,53.518,53.332,53.124,52.89,52.627,52.332,52.007,51.653,51.276,50.878,50.466,50.044,49.618,49.19,48.764,48.344,47.929,47.523,47.125,46.738,46.36,45.992,45.635,45.289,44.953,44.627,44.31,44.004,43.707,43.418,43.139,42.867,42.604,42.348
55.345,55.231,55.102,54.965,54.822,54.668,54.498,54.307,54.087,53.834,53.543,53.212,52.842,52.439,52.006,51.552,51.084,50.608,50.13,49.654,49.184,48.724,48.273,47.834,47.407,46.992,46.591,46.202,45.825,45.462,45.11,44.77,44.441,44.123,43.816,43.519,43.231,42.952,42.682,42.42
56.18,56.14,56.068,55.976,55.87,55.745,55.594,55.41,55.187,54.919,54.597,54.222,53.796,53.327,52.824,52.297,51.758,51.213,50.673,50.14,49.62,49.113,48.622,48.147,47.688,47.245,46.818,46.406,46.01,45.628,45.26,44.906,44.565,44.236,43.918,43.612,43.316,43.03,42.754,42.486
56.587,56.709,56.783,56.825,56.839,56.814,56.739,56.611,56.422,56.16,55.818,55.395,54.899,54.344,53.749,53.127,52.495,51.865,51.248,50.648,50.069,49.511,48.975,48.461,47.967,47.493,47.039,46.604,46.186,45.786,45.402,45.034,44.68,44.34,44.012,43.697,43.394,43.101,42.818,42.545
56.318,56.609,56.874,57.122,57.35,57.535,57.657,57.705,57.66,57.493,57.193,56.75,56.183,55.526,54.81,54.06,53.306,52.567,51.856,51.177,50.53,49.915,49.329,48.772,48.241,47.735,47.252,46.792,46.354,45.935,45.535,45.152,44.785,44.434,44.098,43.774,43.463,43.164,42.875,42.597
55.564,55.928,56.295,56.674,57.063,57.448,57.813,58.145,58.407,58.538,58.486,58.192,57.646,56.91,56.046,55.12,54.198,53.319,52.494,51.722,50.999,50.32,49.681,49.077,48.506,47.966,47.455,46.97,46.509,46.072,45.655,45.258,44.88,44.518,44.173,43.841,43.523,43.218,42.924,42.641
54.664,55.026,55.402,55.799,56.218,56.657,57.117,57.599,58.092,58.561,58.966,59.207,59.08,58.486,57.498,56.327,55.177,54.119,53.158,52.281,51.473,50.724,50.026,49.373,48.761,48.185,47.643,47.133,46.65,46.194,45.762,45.352,44.962,44.591,44.236,43.898,43.573,43.262,42.964,42.677
53.788,54.124,54.475,54.844,55.234,55.648,56.09,56.569,57.09,57.661,58.308,59.043,59.715,59.905,59.106,57.666,56.231,54.961,53.844,52.848,51.947,51.122,50.361,49.656,48.999,48.387,47.815,47.278,46.775,46.301,45.854,45.431,45.03,44.65,44.288,43.943,43.613,43.297,42.994,42.703
