0.16904,0.19235,0.21687,0.24254,0.26924,0.2968,0.32489,0.35308,0.38077,0.4072,0.43142,0.45234,0.46877,0.47954,0.48359,0.48016,0.46887,0.44982,0.42363,0.39136,0.35438,0.31419,0.27232,0.23014,0.18881,0.14922,0.112,0.077555,0.046085,0.017643,-0.0078301,-0.03047,-0.050462,-0.068017,-0.083356,-0.096703,-0.10827,-0.11827,-0.12688,-0.13427
0.11061,0.12936,0.14893,0.16921,0.19008,0.21133,0.2327,0.25379,0.27415,0.29318,0.31023,0.32452,0.33531,0.34183,0.34346,0.33976,0.33054,0.31591,0.2963,0.27239,0.24506,0.2153,0.18412,0.15244,0.12111,0.090769,0.061932,0.034944,0.010016,-0.012752,-0.033348,-0.051829,-0.068293,-0.082869,-0.095705,-0.10695,-0.11677,-0.1253,-0.13269,-0.13908
0.061931,0.077021,0.092636,0.10868,0.12503,0.14148,0.15782,0.17372,0.18882,0.20269,0.21484,0.22477,0.23195,0.23591,0.23626,0.23275,0.22528,0.21395,0.19906,0.18107,0.16056,0.13819,0.11466,0.090601,0.066612,0.043184,0.020708,-0.00052646,-0.020326,-0.038577,-0.055236,-0.070311,-0.083849,-0.095928,-0.10664,-0.11609,-0.12439,-0.13165,-0.13797,-0.14346
0.021411,0.033549,0.04602,0.058733,0.071563,0.084351,0.096898,0.10896,0.12026,0.13047,0.13925,0.14623,0.15108,0.15348,0.15318,0.15004,0.14401,0.13518,0.12375,0.11005,0.094463,0.077456,0.059499,0.041052,0.022539,0.0043272,-0.013281,-0.030052,-0.045817,-0.060468,-0.073947,-0.086238,-0.097358,-0.10735,-0.11627,-0.12419,-0.13118,-0.13734,-0.14272,-0.14742
-0.012298,-0.0025344,0.0074316,0.017516,0.02761,0.037581,0.047266,0.056474,0.064991,0.072577,0.078985,0.083961,0.08727,0.088706,0.088111,0.085394,0.080539,0.073615,0.064771,0.05423,0.042273,0.029216,0.015393,0.0011354,-0.013249,-0.027485,-0.041341,-0.05463,-0.067212,-0.078988,-0.089899,-0.099917,-0.10904,-0.11729,-0.1247,-0.13132,-0.1372,-0.1424,-0.14698,-0.15099
-0.040324,-0.032469,-0.024499,-0.016489,-0.0085301,-0.00073203,0.006775,0.013843,0.020307,0.025991,0.030714,0.034298,0.03658,0.037421,0.036718,0.034415,0.03051,0.025057,0.018166,0.0099965,0.00074715,-0.0093558,-0.020073,-0.031165,-0.042405,-0.053586,-0.064531,-0.075091,-0.085152,-0.094628,-0.10346,-0.11163,-0.11911,-0.12591,-0.13206,-0.13758,-0.14251,-0.14689,-0.15077,-0.15418
-0.063608,-0.057288,-0.050911,-0.044541,-0.038253,-0.032136,-0.026295,-0.020844,-0.015909,-0.011619,-0.0081067,-0.0054998,-0.0039126,-0.00344,-0.0041496,-0.0060758,-0.0092152,-0.013525,-0.018923,-0.025294,-0.032495,-0.040362,-0.048721,-0.057398,-0.066222,-0.075039,-0.083712,-0.092124,-0.10018,-0.10782,-0.11497,-0.12162,-0.12775,-0.13336,-0.13845,-0.14305,-0.14717,-0.15085,-0.15413,-0.15702
-0.082942,-0.077856,-0.07275,-0.067677,-0.0627,-0.057891,-0.053331,-0.049108,-0.045319,-0.042061,-0.039429,-0.037517,-0.036405,-0.036159,-0.036824,-0.038421,-0.040944,-0.04436,-0.048608,-0.053602,-0.059237,-0.065395,-0.071947,-0.078764,-0.085719,-0.092695,-0.099587,-0.1063,-0.11277,-0.11892,-0.12472,-0.13014,-0.13516,-0.13977,-0.14398,-0.1478,-0.15124,-0.15433,-0.15709,-0.15954
-0.098984,-0.094891,-0.0908,-0.086757,-0.082811,-0.079021,-0.07545,-0.072167,-0.069244,-0.066755,-0.06477,-0.063357,-0.062574,-0.062465,-0.063062,-0.064378,-0.066406,-0.06912,-0.072474,-0.076405,-0.080834,-0.085675,-0.090831,-0.096207,-0.10171,-0.10724,-0.11273,-0.1181,-0.12329,-0.12826,-0.13296,-0.13737,-0.14148,-0.14527,-0.14875,-0.15192,-0.15479,-0.15737,-0.15969,-0.16175
-0.11229,-0.10899,-0.10571,-0.10249,-0.099355,-0.096361,-0.093557,-0.090996,-0.088733,-0.086822,-0.085316,-0.084265,-0.08371,-0.083683,-0.084206,-0.085286,-0.086916,-0.089077,-0.091733,-0.094837,-0.098331,-0.10215,-0.10622,-0.11047,-0.11484,-0.11924,-0.12362,-0.12792,-0.13209,-0.1361,-0.13991,-0.14351,-0.14686,-0.14998,-0.15285,-0.15547,-0.15786,-0.16002,-0.16196,-0.1637
-0.12331,-0.12066,-0.11803,-0.11545,-0.11296,-0.1106,-0.10839,-0.10639,-0.10463,-0.10315,-0.102,-0.10122,-0.10082,-0.10084,-0.10129,-0.10218,-0.10349,-0.10521,-0.10732,-0.10978,-0.11254,-0.11556,-0.11879,-0.12216,-0.12563,-0.12913,-0.13264,-0.13608,-0.13944,-0.14268,-0.14577,-0.1487,-0.15144,-0.154,-0.15636,-0.15853,-0.16052,-0.16232,-0.16394,-0.16541
