17.717,16.808,15.933,15.102,14.321,13.583,12.876,12.182,11.487,10.779,10.046,9.2859,8.5008,7.7013,6.9028,6.1224,5.3766,4.6794,4.0408,3.4667,2.9587,2.5147,2.1306,1.8009,1.5193,1.2799,1.0769,0.90523,0.76025,0.638,0.53502,0.44837,0.3755,0.31428,0.26287,0.21974,0.18358,0.15328,0.1279,0.10666
22.591,21.502,20.429,19.403,18.439,17.53,16.653,15.789,14.918,14.02,13.08,12.09,11.053,9.9853,8.9109,7.8567,6.8483,5.9077,5.0513,4.2881,3.6203,3.0443,2.5529,2.1367,1.7862,1.4919,1.2454,1.0392,0.86692,0.72302,0.60287,0.50258,0.41888,0.34903,0.29075,0.24213,0.20157,0.16775,0.13956,0.11606
28.287,27.068,25.83,24.631,23.504,22.436,21.393,20.35,19.286,18.175,16.992,15.722,14.369,12.956,11.522,10.107,8.7497,7.4831,6.3341,5.318,4.4386,3.6899,3.0601,2.5343,2.0977,1.736,1.4369,1.1896,0.98528,0.81634,0.6766,0.56094,0.46517,0.38582,0.32004,0.26549,0.22024,0.18269,0.15152,0.12565
34.38,33.204,31.937,30.676,29.482,28.329,27.164,25.968,24.722,23.39,21.938,20.341,18.599,16.753,14.862,12.986,11.175,9.4814,7.9474,6.5992,5.4439,4.4725,3.6663,3.0029,2.4596,2.0157,1.6533,1.3575,1.1157,0.91798,0.75602,0.62318,0.51408,0.42436,0.3505,0.28961,0.23938,0.19791,0.16365,0.13534
39.704,38.977,38.039,37.018,36.021,34.995,33.861,32.626,31.277,29.762,28.047,26.091,23.884,21.504,19.05,16.598,14.213,11.972,9.9427,8.1694,6.6634,5.4112,4.3849,3.5513,2.8775,2.3342,1.8964,1.5434,1.2583,1.0277,0.84075,0.68886,0.56518,0.46426,0.38176,0.31419,0.25876,0.21323,0.17579,0.14498
42.175,42.453,42.429,42.225,41.972,41.547,40.848,39.914,38.722,37.2,35.338,33.057,30.329,27.322,24.202,21.046,17.938,15.002,12.352,10.052,8.1153,6.5205,5.2266,4.1869,3.3562,2.6943,2.1674,1.7477,1.4128,1.1449,0.93013,0.75732,0.61787,0.505,0.41339,0.33885,0.27807,0.2284,0.18774,0.15442
40.341,41.685,42.846,43.915,44.962,45.775,46.222,46.311,45.944,44.969,43.408,41.076,37.913,34.288,30.44,26.424,22.391,18.58,15.172,12.244,9.8022,7.806,6.1979,4.9153,3.8993,3.0978,2.4667,1.97,1.5783,1.2687,1.0232,0.82767,0.67137,0.54592,0.44486,0.36318,0.29697,0.24314,0.19929,0.16349
35.344,37.186,39.041,40.998,43.064,45.064,46.916,48.612,49.949,50.61,50.477,49.11,46.244,42.399,37.876,32.774,27.535,22.645,18.353,14.717,11.71,9.2647,7.3007,5.7397,4.5093,3.5457,2.7943,2.2093,1.7536,1.3977,1.1186,0.89875,0.7247,0.58623,0.47554,0.38668,0.31507,0.25716,0.2102,0.17202
29.327,31.182,33.146,35.284,37.58,39.958,42.434,45.069,47.748,50.245,52.51,54.138,53.818,51.183,46.384,39.91,33.177,27.064,21.814,17.425,13.818,10.889,8.535,6.6622,5.1877,4.0382,3.1489,2.4638,1.9364,1.5296,1.2145,0.96906,0.77669,0.62501,0.50471,0.40879,0.33195,0.27013,0.22022,0.1798
23.595,25.254,27.038,28.98,31.068,33.289,35.692,38.348,41.235,44.37,48.13,52.645,56.569,58.12,54.785,47.195,39.03,31.717,25.503,20.343,16.115,12.677,9.9031,7.6854,5.9355,4.5742,3.528,2.7302,2.1237,1.6619,1.3087,1.0368,0.82593,0.66119,0.53156,0.42892,0.34716,0.28172,0.22911,0.18666
