fa_flight_id,altitude,altitude_change,groundspeed,heading,latitude,longitude,timestamp,update_type
AIQ642-1669939380-schedule-0476,4,C,179,208,13.89944,100.59736,2022-12-03T23:57:52Z,A
AIQ642-1669939380-schedule-0476,10,C,184,208,13.88798,100.59111,2022-12-03T23:58:08Z,A
AIQ642-1669939380-schedule-0476,17,C,186,208,13.87573,100.58441,2022-12-03T23:58:24Z,A
AIQ642-1669939380-schedule-0476,23,C,190,233,13.86502,100.57491,2022-12-03T23:58:40Z,A
AIQ642-1669939380-schedule-0476,28,C,196,276,13.86214,100.56075,2022-12-03T23:58:56Z,A
AIQ642-1669939380-schedule-0476,36,C,206,297,13.87019,100.54129,2022-12-03T23:59:18Z,A
AIQ642-1669939380-schedule-0476,41,C,235,297,13.87953,100.52301,2022-12-03T23:59:39Z,A
AIQ642-1669939380-schedule-0476,48,C,261,296,13.89123,100.49898,2022-12-04T00:00:00Z,A
AIQ642-1669939380-schedule-0476,55,C,280,300,13.90361,100.4739,2022-12-04T00:00:21Z,A
AIQ642-1669939380-schedule-0476,64,C,276,325,13.91726,100.45951,2022-12-04T00:00:37Z,A
AIQ642-1669939380-schedule-0476,78,C,273,348,13.95008,100.44853,2022-12-04T00:01:04Z,A
AIQ642-1669939380-schedule-0476,87,C,307,346,13.98974,100.43865,2022-12-04T00:01:34Z,A
AIQ642-1669939380-schedule-0476,92,C,349,346,14.03577,100.42693,2022-12-04T00:02:05Z,A
AIQ642-1669939380-schedule-0476,96,C,367,348,14.06754,100.41906,2022-12-04T00:02:25Z,A
AIQ642-1669939380-schedule-0476,110,C,385,348,14.1361,100.40241,2022-12-04T00:03:05Z,A
AIQ642-1669939380-schedule-0476,119,C,385,351,14.16879,100.39501,2022-12-04T00:03:23Z,A
AIQ642-1669939380-schedule-0476,128,C,378,8,14.19922,100.39543,2022-12-04T00:03:41Z,A
AIQ642-1669939380-schedule-0476,139,C,366,32,14.23363,100.41114,2022-12-04T00:04:03Z,A
AIQ642-1669939380-schedule-0476,150,C,373,32,14.27783,100.43933,2022-12-04T00:04:33Z,A
AIQ642-1669939380-schedule-0476,162,C,376,32,14.3218,100.46747,2022-12-04T00:05:03Z,A
AIQ642-1669939380-schedule-0476,170,C,388,32,14.36602,100.49599,2022-12-04T00:05:33Z,A
AIQ642-1669939380-schedule-0476,180,C,396,32,14.41513,100.52775,2022-12-04T00:06:04Z,A
AIQ642-1669939380-schedule-0476,189,C,402,32,14.46229,100.55825,2022-12-04T00:06:34Z,A
AIQ642-1669939380-schedule-0476,199,C,403,32,14.5101,100.58916,2022-12-04T00:07:04Z,A
AIQ642-1669939380-schedule-0476,211,C,397,32,14.55693,100.61947,2022-12-04T00:07:34Z,A
AIQ642-1669939380-schedule-0476,221,C,396,32,14.60394,100.64992,2022-12-04T00:08:04Z,A
AIQ642-1669939380-schedule-0476,229,C,399,32,14.64999,100.6798,2022-12-04T00:08:34Z,A
AIQ642-1669939380-schedule-0476,239,C,398,32,14.69836,100.71124,2022-12-04T00:09:05Z,A
AIQ642-1669939380-schedule-0476,246,C,401,32,14.74576,100.74207,2022-12-04T00:09:35Z,A
AIQ642-1669939380-schedule-0476,252,C,410,32,14.79373,100.77333,2022-12-04T00:10:05Z,A
AIQ642-1669939380-schedule-0476,259,C,410,32,14.84248,100.80496,2022-12-04T00:10:35Z,A
AIQ642-1669939380-schedule-0476,266,C,413,32,14.88997,100.83585,2022-12-04T00:11:05Z,A
AIQ642-1669939380-schedule-0476,272,C,418,32,14.93898,100.86779,2022-12-04T00:11:35Z,A
AIQ642-1669939380-schedule-0476,276,C,426,32,14.98996,100.90099,2022-12-04T00:12:05Z,A
AIQ642-1669939380-schedule-0476,280,C,431,32,15.04024,100.93376,2022-12-04T00:12:35Z,A
AIQ642-1669939380-schedule-0476,285,C,435,32,15.09036,100.96643,2022-12-04T00:13:05Z,A
AIQ642-1669939380-schedule-0476,290,C,438,32,15.14261,101.00045,2022-12-04T00:13:35Z,A
AIQ642-1669939380-schedule-0476,295,C,442,29,15.19501,101.03326,2022-12-04T00:14:05Z,A
AIQ642-1669939380-schedule-0476,300,C,444,27,15.24954,101.0622,2022-12-04T00:14:35Z,A
AIQ642-1669939380-schedule-0476,306,C,444,27,15.30419,101.09104,2022-12-04T00:15:06Z,A
AIQ642-1669939380-schedule-0476,311,C,444,27,15.36098,101.12101,2022-12-04T00:15:36Z,A
AIQ642-1669939380-schedule-0476,318,C,443,27,15.41684,101.15053,2022-12-04T00:16:06Z,A
AIQ642-1669939380-schedule-0476,324,C,440,27,15.47081,101.17897,2022-12-04T00:16:36Z,A
AIQ642-1669939380-schedule-0476,330,C,439,27,15.52524,101.20774,2022-12-04T00:17:06Z,A
AIQ642-1669939380-schedule-0476,334,C,443,27,15.57857,101.23598,2022-12-04T00:17:36Z,A
AIQ642-1669939380-schedule-0476,338,C,444,27,15.63406,101.2653,2022-12-04T00:18:06Z,A
AIQ642-1669939380-schedule-0476,342,C,446,27,15.69029,101.29507,2022-12-04T00:18:36Z,A
AIQ642-1669939380-schedule-0476,343,C,455,27,15.74397,101.32337,2022-12-04T00:19:06Z,A
AIQ642-1669939380-schedule-0476,347,C,457,27,15.80095,101.35368,2022-12-04T00:19:36Z,A
AIQ642-1669939380-schedule-0476,350,C,460,27,15.86082,101.3855,2022-12-04T00:20:07Z,A
AIQ642-1669939380-schedule-0476,353,C,462,27,15.9191,101.41646,2022-12-04T00:20:38Z,A
AIQ642-1669939380-schedule-0476,357,C,463,27,15.97929,101.44833,2022-12-04T00:21:09Z,A
AIQ642-1669939380-schedule-0476,360,C,463,27,16.0365,101.4787,2022-12-04T00:21:39Z,A
AIQ642-1669939380-schedule-0476,363,C,466,27,16.09341,101.50895,2022-12-04T00:22:09Z,A
AIQ642-1669939380-schedule-0476,367,C,466,27,16.15118,101.53974,2022-12-04T00:22:39Z,A
AIQ642-1669939380-schedule-0476,369,C,469,27,16.20868,101.57034,2022-12-04T00:23:09Z,A
AIQ642-1669939380-schedule-0476,370,C,471,27,16.2674,101.60166,2022-12-04T00:23:40Z,A
AIQ642-1669939380-schedule-0476,370,-,471,27,16.35254,101.64703,2022-12-04T00:24:23Z,A
AIQ642-1669939380-schedule-0476,370,-,468,27,16.4122,101.6788,2022-12-04T00:24:53Z,A
AIQ642-1669939380-schedule-0476,370,-,466,27,16.46841,101.70882,2022-12-04T00:25:23Z,A
AIQ642-1669939380-schedule-0476,370,D,462,27,16.52628,101.73976,2022-12-04T00:25:53Z,A
AIQ642-1669939380-schedule-0476,370,D,458,27,16.5833,101.77033,2022-12-04T00:26:23Z,A
AIQ642-1669939380-schedule-0476,370,-,456,27,16.63963,101.80035,2022-12-04T00:26:53Z,A
AIQ642-1669939380-schedule-0476,370,C,456,27,16.6962,101.83064,2022-12-04T00:27:23Z,A
AIQ642-1669939380-schedule-0476,370,-,463,27,16.75941,101.86442,2022-12-04T00:27:56Z,A
AIQ642-1669939380-schedule-0476,370,C,460,27,16.81554,101.89448,2022-12-04T00:28:26Z,A
AIQ642-1669939380-schedule-0476,368,D,454,28,16.87363,101.9258,2022-12-04T00:28:56Z,A
AIQ642-1669939380-schedule-0476,361,D,446,27,16.92879,101.95544,2022-12-04T00:29:26Z,A
AIQ642-1669939380-schedule-0476,356,D,443,27,16.98344,101.98473,2022-12-04T00:29:56Z,A
AIQ642-1669939380-schedule-0476,354,D,452,27,17.03938,102.01473,2022-12-04T00:30:26Z,A
AIQ642-1669939380-schedule-0476,351,D,462,28,17.0956,102.04502,2022-12-04T00:30:57Z,A
AIQ642-1669939380-schedule-0476,350,D,463,27,17.16504,102.08241,2022-12-04T00:31:33Z,A
AIQ642-1669939380-schedule-0476,350,-,463,27,17.22574,102.11517,2022-12-04T00:32:04Z,A
AIQ642-1669939380-schedule-0476,350,-,464,27,17.28373,102.14637,2022-12-04T00:32:35Z,A
AIQ642-1669939380-schedule-0476,350,-,464,27,17.34155,102.17762,2022-12-04T00:33:05Z,A
AIQ642-1669939380-schedule-0476,350,-,462,28,17.39694,102.2075,2022-12-04T00:33:35Z,A
AIQ642-1669939380-schedule-0476,350,D,461,27,17.45681,102.2399,2022-12-04T00:34:05Z,A
AIQ642-1669939380-schedule-0476,350,-,460,28,17.51276,102.27014,2022-12-04T00:34:35Z,A
AIQ642-1669939380-schedule-0476,350,D,461,27,17.57089,102.30156,2022-12-04T00:35:06Z,A
AIQ642-1669939380-schedule-0476,350,-,462,28,17.62715,102.33201,2022-12-04T00:35:36Z,A
AIQ642-1669939380-schedule-0476,350,-,465,33,17.67174,102.35875,2022-12-04T00:35:59Z,A
AIQ642-1669939380-schedule-0476,350,C,467,34,17.73628,102.404,2022-12-04T00:36:35Z,A
AIQ642-1669939380-schedule-0476,350,C,468,34,17.79126,102.44269,2022-12-04T00:37:06Z,A
AIQ642-1669939380-schedule-0476,350,C,469,34,17.84426,102.48008,2022-12-04T00:37:36Z,A
AIQ642-1669939380-schedule-0476,350,-,470,34,17.89952,102.51921,2022-12-04T00:38:06Z,A
AIQ642-1669939380-schedule-0476,350,-,471,34,17.9529,102.55699,2022-12-04T00:38:36Z,A
AIQ642-1669939380-schedule-0476,350,-,471,34,18.00696,102.5952,2022-12-04T00:39:06Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.06348,102.63521,2022-12-04T00:39:37Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.1172,102.67342,2022-12-04T00:40:07Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.17222,102.71251,2022-12-04T00:40:37Z,A
AIQ642-1669939380-schedule-0476,350,D,472,34,18.22728,102.75155,2022-12-04T00:41:07Z,A
AIQ642-1669939380-schedule-0476,350,-,473,34,18.28107,102.78975,2022-12-04T00:41:37Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.33568,102.82865,2022-12-04T00:42:07Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.38986,102.86719,2022-12-04T00:42:37Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.44372,102.90544,2022-12-04T00:43:07Z,A
AIQ642-1669939380-schedule-0476,350,-,472,34,18.49924,102.94498,2022-12-04T00:43:37Z,A
AIQ642-1669939380-schedule-0476,350,-,473,34,18.55362,102.98383,2022-12-04T00:44:07Z,A
AIQ642-1669939380-schedule-0476,350,-,473,34,18.60814,103.02274,2022-12-04T00:44:37Z,A
AIQ642-1669939380-schedule-0476,350,-,474,34,18.66228,103.0615,2022-12-04T00:45:07Z,A
AIQ642-1669939380-schedule-0476,350,-,474,34,18.71819,103.1015,2022-12-04T00:45:38Z,A
AIQ642-1669939380-schedule-0476,350,D,474,34,18.77126,103.13945,2022-12-04T00:46:08Z,A
AIQ642-1669939380-schedule-0476,350,C,476,34,18.82713,103.17947,2022-12-04T00:46:38Z,A
AIQ642-1669939380-schedule-0476,350,-,477,34,18.88122,103.21825,2022-12-04T00:47:08Z,A
AIQ642-1669939380-schedule-0476,350,-,478,34,18.93681,103.25809,2022-12-04T00:47:38Z,A
AIQ642-1669939380-schedule-0476,350,C,479,34,18.99201,103.29775,2022-12-04T00:48:08Z,A
AIQ642-1669939380-schedule-0476,350,-,479,34,19.0464,103.33686,2022-12-04T00:48:38Z,A
AIQ642-1669939380-schedule-0476,350,-,479,34,19.1022,103.377,2022-12-04T00:49:08Z,A
AIQ642-1669939380-schedule-0476,350,-,479,34,19.15713,103.41655,2022-12-04T00:49:38Z,A
AIQ642-1669939380-schedule-0476,350,-,479,35,19.21211,103.45614,2022-12-04T00:50:08Z,A
AIQ642-1669939380-schedule-0476,350,D,480,34,19.26681,103.49556,2022-12-04T00:50:38Z,A
AIQ642-1669939380-schedule-0476,350,-,479,35,19.32234,103.53566,2022-12-04T00:51:08Z,A
AIQ642-1669939380-schedule-0476,350,-,479,35,19.37805,103.57586,2022-12-04T00:51:39Z,A
AIQ642-1669939380-schedule-0476,350,-,479,35,19.43351,103.61596,2022-12-04T00:52:09Z,A
AIQ642-1669939380-schedule-0476,350,-,480,37,19.50078,103.66792,2022-12-04T00:52:47Z,A
AIQ642-1669939380-schedule-0476,350,-,479,36,19.57349,103.72462,2022-12-04T00:53:27Z,A
AIQ642-1669939380-schedule-0476,350,-,479,36,19.62794,103.7668,2022-12-04T00:53:57Z,A
AIQ642-1669939380-schedule-0476,350,D,479,36,19.68303,103.80966,2022-12-04T00:54:28Z,A
AIQ642-1669939380-schedule-0476,350,-,479,36,19.73859,103.85278,2022-12-04T00:54:59Z,A
AIQ642-1669939380-schedule-0476,349,D,481,36,19.79324,103.8954,2022-12-04T00:55:30Z,A
AIQ642-1669939380-schedule-0476,341,D,478,36,19.84795,103.93812,2022-12-04T00:56:01Z,A
AIQ642-1669939380-schedule-0476,334,D,477,36,19.90164,103.97995,2022-12-04T00:56:31Z,A
AIQ642-1669939380-schedule-0476,327,D,478,36,19.95634,104.02243,2022-12-04T00:57:01Z,A
AIQ642-1669939380-schedule-0476,319,D,477,36,20.00983,104.06405,2022-12-04T00:57:31Z,A
AIQ642-1669939380-schedule-0476,312,D,476,37,20.06313,104.10565,2022-12-04T00:58:01Z,A
AIQ642-1669939380-schedule-0476,305,D,473,37,20.11537,104.14652,2022-12-04T00:58:31Z,A
AIQ642-1669939380-schedule-0476,297,D,465,36,20.16852,104.18799,2022-12-04T00:59:01Z,A
AIQ642-1669939380-schedule-0476,290,D,459,37,20.21965,104.22798,2022-12-04T00:59:31Z,A
AIQ642-1669939380-schedule-0476,280,D,450,37,20.28784,104.28153,2022-12-04T01:00:11Z,A
AIQ642-1669939380-schedule-0476,273,D,445,37,20.34261,104.32441,2022-12-04T01:00:44Z,A
AIQ642-1669939380-schedule-0476,270,D,445,37,20.39677,104.36697,2022-12-04T01:01:17Z,A
AIQ642-1669939380-schedule-0476,270,-,416,36,20.4521,104.41043,2022-12-04T01:01:51Z,A
AIQ642-1669939380-schedule-0476,263,D,400,36,20.50221,104.44887,2022-12-04T01:02:24Z,A
AIQ642-1669939380-schedule-0476,250,D,406,36,20.5476,104.48358,2022-12-04T01:02:55Z,A
AIQ642-1669939380-schedule-0476,239,D,404,36,20.59515,104.5202,2022-12-04T01:03:26Z,A
AIQ642-1669939380-schedule-0476,229,D,401,36,20.64125,104.55576,2022-12-04T01:03:56Z,A
AIQ642-1669939380-schedule-0476,220,D,396,36,20.68605,104.59029,2022-12-04T01:04:26Z,A
AIQ642-1669939380-schedule-0476,210,D,393,36,20.7298,104.62405,2022-12-04T01:04:56Z,A
AIQ642-1669939380-schedule-0476,201,D,388,36,20.77501,104.65891,2022-12-04T01:05:26Z,A
AIQ642-1669939380-schedule-0476,191,D,384,44,20.81744,104.69397,2022-12-04T01:05:56Z,A
