fa_flight_id,altitude,altitude_change,groundspeed,heading,latitude,longitude,timestamp,update_type
AIQ3029-1669937520-schedule-0599,223,C,407,192,13.04819,100.13977,2022-12-03T23:44:10Z,A
AIQ3029-1669937520-schedule-0599,233,C,402,191,12.99487,100.12915,2022-12-03T23:44:40Z,A
AIQ3029-1669937520-schedule-0599,239,C,411,191,12.93798,100.11778,2022-12-03T23:45:10Z,A
AIQ3029-1669937520-schedule-0599,244,C,419,191,12.88142,100.10655,2022-12-03T23:45:40Z,A
AIQ3029-1669937520-schedule-0599,250,C,425,191,12.82091,100.09446,2022-12-03T23:46:11Z,A
AIQ3029-1669937520-schedule-0599,257,C,428,191,12.76169,100.08261,2022-12-03T23:46:42Z,A
AIQ3029-1669937520-schedule-0599,264,C,429,191,12.70065,100.07049,2022-12-03T23:47:12Z,A
AIQ3029-1669937520-schedule-0599,273,C,423,191,12.64494,100.0594,2022-12-03T23:47:42Z,A
AIQ3029-1669937520-schedule-0599,280,C,425,191,12.58667,100.0478,2022-12-03T23:48:12Z,A
AIQ3029-1669937520-schedule-0599,288,C,422,191,12.53075,100.03673,2022-12-03T23:48:41Z,A
AIQ3029-1669937520-schedule-0599,297,C,418,191,12.47223,100.02512,2022-12-03T23:49:12Z,A
AIQ3029-1669937520-schedule-0599,302,C,423,191,12.41331,100.01338,2022-12-03T23:49:42Z,A
AIQ3029-1669937520-schedule-0599,306,C,430,191,12.35445,100.00168,2022-12-03T23:50:12Z,A
AIQ3029-1669937520-schedule-0599,312,C,431,191,12.29626,99.99012,2022-12-03T23:50:42Z,A
AIQ3029-1669937520-schedule-0599,319,C,427,191,12.23654,99.97833,2022-12-03T23:51:13Z,A
AIQ3029-1669937520-schedule-0599,325,C,423,191,12.19807,99.97066,2022-12-03T23:51:32Z,A
AIQ3029-1669937520-schedule-0599,331,C,417,191,12.15944,99.96301,2022-12-03T23:51:52Z,A
AIQ3029-1669937520-schedule-0599,332,C,420,192,12.12662,99.95655,2022-12-03T23:52:10Z,A
AIQ3029-1669937520-schedule-0599,334,C,426,192,12.08687,99.9487,2022-12-03T23:52:30Z,A
AIQ3029-1669937520-schedule-0599,338,C,431,191,12.02888,99.93723,2022-12-03T23:53:00Z,A
AIQ3029-1669937520-schedule-0599,343,C,430,191,11.97006,99.92553,2022-12-03T23:53:30Z,A
AIQ3029-1669937520-schedule-0599,348,C,431,191,11.91074,99.91384,2022-12-03T23:54:00Z,A
AIQ3029-1669937520-schedule-0599,354,C,425,192,11.85094,99.90201,2022-12-03T23:54:30Z,A
AIQ3029-1669937520-schedule-0599,359,C,426,192,11.79289,99.89054,2022-12-03T23:55:01Z,A
AIQ3029-1669937520-schedule-0599,360,C,438,191,11.72818,99.87777,2022-12-03T23:55:33Z,A
AIQ3029-1669937520-schedule-0599,360,C,439,191,11.66888,99.86596,2022-12-03T23:56:03Z,A
AIQ3029-1669937520-schedule-0599,360,D,444,191,11.59003,99.85043,2022-12-03T23:56:42Z,A
AIQ3029-1669937520-schedule-0599,360,-,444,191,11.5209,99.83674,2022-12-03T23:57:16Z,A
AIQ3029-1669937520-schedule-0599,360,-,447,191,11.44235,99.8213,2022-12-03T23:57:55Z,A
AIQ3029-1669937520-schedule-0599,360,-,449,192,11.3828,99.80956,2022-12-03T23:58:25Z,A
AIQ3029-1669937520-schedule-0599,360,C,450,191,11.3015,99.79355,2022-12-03T23:59:04Z,A
AIQ3029-1669937520-schedule-0599,360,D,452,191,11.2318,99.77986,2022-12-03T23:59:37Z,A
AIQ3029-1669937520-schedule-0599,360,-,456,197,11.20056,99.77229,2022-12-03T23:59:53Z,A
AIQ3029-1669937520-schedule-0599,360,C,460,210,11.17035,99.75965,2022-12-04T00:00:15Z,A
AIQ3029-1669937520-schedule-0599,361,C,460,212,11.09825,99.71471,2022-12-04T00:00:47Z,A
AIQ3029-1669937520-schedule-0599,360,D,458,213,11.0294,99.67072,2022-12-04T00:01:25Z,A
AIQ3029-1669937520-schedule-0599,360,D,458,212,10.97283,99.63453,2022-12-04T00:01:57Z,A
AIQ3029-1669937520-schedule-0599,360,D,458,213,10.91501,99.59728,2022-12-04T00:02:29Z,A
AIQ3029-1669937520-schedule-0599,360,-,458,213,10.84612,99.55275,2022-12-04T00:03:08Z,A
AIQ3029-1669937520-schedule-0599,360,D,460,212,10.78748,99.51515,2022-12-04T00:03:40Z,A
AIQ3029-1669937520-schedule-0599,360,C,462,212,10.733,99.48049,2022-12-04T00:04:10Z,A
AIQ3029-1669937520-schedule-0599,360,C,464,213,10.67815,99.4454,2022-12-04T00:04:40Z,A
AIQ3029-1669937520-schedule-0599,360,-,465,213,10.62322,99.40984,2022-12-04T00:05:11Z,A
AIQ3029-1669937520-schedule-0599,360,C,465,213,10.56861,99.37433,2022-12-04T00:05:41Z,A
AIQ3029-1669937520-schedule-0599,360,-,466,213,10.51424,99.33901,2022-12-04T00:06:11Z,A
AIQ3029-1669937520-schedule-0599,360,-,465,213,10.46017,99.30388,2022-12-04T00:06:41Z,A
AIQ3029-1669937520-schedule-0599,360,-,464,213,10.40559,99.26829,2022-12-04T00:07:11Z,A
AIQ3029-1669937520-schedule-0599,360,D,462,213,10.35117,99.23311,2022-12-04T00:07:41Z,A
AIQ3029-1669937520-schedule-0599,360,C,461,212,10.29614,99.19797,2022-12-04T00:08:11Z,A
AIQ3029-1669937520-schedule-0599,360,D,460,212,10.24072,99.16269,2022-12-04T00:08:41Z,A
AIQ3029-1669937520-schedule-0599,360,-,460,213,10.18721,99.12841,2022-12-04T00:09:11Z,A
AIQ3029-1669937520-schedule-0599,360,D,460,213,10.13279,99.09332,2022-12-04T00:09:41Z,A
AIQ3029-1669937520-schedule-0599,360,-,462,213,10.07619,99.05671,2022-12-04T00:10:12Z,A
AIQ3029-1669937520-schedule-0599,360,C,463,212,10.02107,99.02129,2022-12-04T00:10:42Z,A
AIQ3029-1669937520-schedule-0599,360,D,463,212,9.96018,98.98237,2022-12-04T00:11:16Z,A
AIQ3029-1669937520-schedule-0599,350,D,461,213,9.89941,98.94348,2022-12-04T00:11:51Z,A
AIQ3029-1669937520-schedule-0599,335,D,462,209,9.84352,98.90934,2022-12-04T00:12:21Z,A
AIQ3029-1669937520-schedule-0599,330,D,469,209,9.78589,98.87956,2022-12-04T00:12:51Z,A
AIQ3029-1669937520-schedule-0599,319,D,462,214,9.71247,98.83149,2022-12-04T00:13:30Z,A
AIQ3029-1669937520-schedule-0599,307,D,458,213,9.6587,98.7956,2022-12-04T00:14:00Z,A
AIQ3029-1669937520-schedule-0599,298,D,448,214,9.6053,98.7602,2022-12-04T00:14:30Z,A
AIQ3029-1669937520-schedule-0599,288,D,442,213,9.55461,98.72641,2022-12-04T00:15:00Z,A
AIQ3029-1669937520-schedule-0599,279,D,430,213,9.50322,98.69326,2022-12-04T00:15:30Z,A
AIQ3029-1669937520-schedule-0599,267,D,429,217,9.45319,98.65732,2022-12-04T00:16:00Z,A
AIQ3029-1669937520-schedule-0599,261,D,419,208,9.40481,98.62574,2022-12-04T00:16:30Z,A
AIQ3029-1669937520-schedule-0599,256,D,416,204,9.35151,98.60149,2022-12-04T00:17:01Z,A
AIQ3029-1669937520-schedule-0599,251,D,411,204,9.29832,98.57799,2022-12-04T00:17:31Z,A
AIQ3029-1669937520-schedule-0599,246,D,406,204,9.24573,98.55477,2022-12-04T00:18:01Z,A
AIQ3029-1669937520-schedule-0599,240,D,404,204,9.19472,98.53221,2022-12-04T00:18:32Z,A
AIQ3029-1669937520-schedule-0599,228,D,398,204,9.13234,98.50463,2022-12-04T00:19:07Z,A
AIQ3029-1669937520-schedule-0599,216,D,395,204,9.06987,98.47695,2022-12-04T00:19:44Z,A
AIQ3029-1669937520-schedule-0599,205,D,390,204,9.01605,98.45317,2022-12-04T00:20:17Z,A
AIQ3029-1669937520-schedule-0599,197,D,384,204,8.96745,98.43173,2022-12-04T00:20:47Z,A
AIQ3029-1669937520-schedule-0599,188,D,378,204,8.91769,98.40975,2022-12-04T00:21:17Z,A
AIQ3029-1669937520-schedule-0599,180,D,371,204,8.8695,98.38854,2022-12-04T00:21:47Z,A
AIQ3029-1669937520-schedule-0599,172,D,365,204,8.82305,98.36803,2022-12-04T00:22:17Z,A
AIQ3029-1669937520-schedule-0599,164,D,360,204,8.77673,98.34753,2022-12-04T00:22:47Z,A
AIQ3029-1669937520-schedule-0599,156,D,356,204,8.73176,98.32773,2022-12-04T00:23:17Z,A
AIQ3029-1669937520-schedule-0599,148,D,353,204,8.68628,98.3077,2022-12-04T00:23:47Z,A
AIQ3029-1669937520-schedule-0599,140,D,351,204,8.64019,98.28743,2022-12-04T00:24:17Z,A
AIQ3029-1669937520-schedule-0599,131,D,347,204,8.58824,98.26447,2022-12-04T00:24:52Z,A
AIQ3029-1669937520-schedule-0599,119,D,345,204,8.53249,98.23989,2022-12-04T00:25:30Z,A
AIQ3029-1669937520-schedule-0599,108,D,342,204,8.48517,98.2191,2022-12-04T00:26:02Z,A
AIQ3029-1669937520-schedule-0599,103,D,316,204,8.44318,98.20055,2022-12-04T00:26:32Z,A
AIQ3029-1669937520-schedule-0599,97,D,309,204,8.41874,98.18974,2022-12-04T00:26:50Z,A
AIQ3029-1669937520-schedule-0599,91,D,307,204,8.39873,98.1809,2022-12-04T00:27:06Z,A
AIQ3029-1669937520-schedule-0599,81,D,298,204,8.36009,98.16387,2022-12-04T00:27:36Z,A
AIQ3029-1669937520-schedule-0599,69,D,295,204,8.3221,98.1472,2022-12-04T00:28:06Z,A
AIQ3029-1669937520-schedule-0599,59,D,297,204,8.28461,98.13067,2022-12-04T00:28:36Z,A
AIQ3029-1669937520-schedule-0599,55,D,294,204,8.26069,98.12013,2022-12-04T00:28:55Z,A
AIQ3029-1669937520-schedule-0599,45,D,296,204,8.21828,98.10139,2022-12-04T00:29:29Z,A
AIQ3029-1669937520-schedule-0599,39,D,292,183,8.19156,98.09394,2022-12-04T00:29:49Z,A
AIQ3029-1669937520-schedule-0599,34,D,286,175,8.16554,98.09553,2022-12-04T00:30:09Z,A
AIQ3029-1669937520-schedule-0599,32,D,257,172,8.12662,98.09948,2022-12-04T00:30:39Z,A
AIQ3029-1669937520-schedule-0599,32,C,224,140,8.10777,98.10786,2022-12-04T00:30:58Z,A
AIQ3029-1669937520-schedule-0599,32,-,196,110,8.09841,98.12174,2022-12-04T00:31:15Z,A
AIQ3029-1669937520-schedule-0599,32,D,177,85,8.09785,98.14745,2022-12-04T00:31:45Z,A
AIQ3029-1669937520-schedule-0599,27,D,164,85,8.10014,98.17444,2022-12-04T00:32:19Z,A
AIQ3029-1669937520-schedule-0599,23,D,148,85,8.10204,98.19627,2022-12-04T00:32:49Z,A
AIQ3029-1669937520-schedule-0599,19,D,136,85,8.10377,98.21583,2022-12-04T00:33:19Z,A
AIQ3029-1669937520-schedule-0599,17,D,136,84,8.10498,98.22811,2022-12-04T00:33:38Z,A
AIQ3029-1669937520-schedule-0599,14,D,139,85,8.10656,98.24486,2022-12-04T00:34:04Z,X
AIQ3029-1669937520-schedule-0599,5,D,137,86,8.11057,98.28877,2022-12-04T00:35:14Z,A
AIQ3029-1669937520-schedule-0599,3,D,139,85,8.11159,98.29946,2022-12-04T00:35:31Z,A
