fa_flight_id,altitude,altitude_change,groundspeed,heading,latitude,longitude,timestamp,update_type
AIQ3102-1669937520-schedule-0604,8,C,171,208,13.89423,100.59423,2022-12-03T23:39:58Z,A
AIQ3102-1669937520-schedule-0604,12,C,177,208,13.88281,100.58798,2022-12-03T23:40:14Z,A
AIQ3102-1669937520-schedule-0604,19,C,177,210,13.87102,100.58107,2022-12-03T23:40:30Z,A
AIQ3102-1669937520-schedule-0604,24,C,183,249,13.86316,100.56923,2022-12-03T23:40:47Z,A
AIQ3102-1669937520-schedule-0604,29,C,189,255,13.8586,100.55386,2022-12-03T23:41:05Z,A
AIQ3102-1669937520-schedule-0604,35,C,208,256,13.85306,100.53165,2022-12-03T23:41:30Z,A
AIQ3102-1669937520-schedule-0604,38,C,243,256,13.84724,100.509,2022-12-03T23:41:51Z,A
AIQ3102-1669937520-schedule-0604,42,C,272,249,13.84105,100.48746,2022-12-03T23:42:10Z,A
AIQ3102-1669937520-schedule-0604,47,C,288,227,13.82732,100.46819,2022-12-03T23:42:27Z,A
AIQ3102-1669937520-schedule-0604,60,C,292,227,13.80327,100.4426,2022-12-03T23:42:53Z,A
AIQ3102-1669937520-schedule-0604,71,C,291,209,13.7829,100.4255,2022-12-03T23:43:12Z,A
AIQ3102-1669937520-schedule-0604,80,C,288,181,13.75946,100.42011,2022-12-03T23:43:30Z,A
AIQ3102-1669937520-schedule-0604,88,C,290,175,13.73384,100.42227,2022-12-03T23:43:49Z,A
AIQ3102-1669937520-schedule-0604,98,C,292,167,13.70883,100.42612,2022-12-03T23:44:07Z,A
AIQ3102-1669937520-schedule-0604,109,C,311,159,13.6662,100.44279,2022-12-03T23:44:41Z,A
AIQ3102-1669937520-schedule-0604,114,C,343,159,13.62163,100.46069,2022-12-03T23:45:12Z,A
AIQ3102-1669937520-schedule-0604,128,C,344,159,13.5764,100.47883,2022-12-03T23:45:42Z,A
AIQ3102-1669937520-schedule-0604,140,C,353,159,13.53204,100.49667,2022-12-03T23:46:12Z,A
AIQ3102-1669937520-schedule-0604,150,C,361,159,13.48609,100.51512,2022-12-03T23:46:42Z,A
AIQ3102-1669937520-schedule-0604,159,C,373,159,13.43623,100.53523,2022-12-03T23:47:13Z,A
AIQ3102-1669937520-schedule-0604,172,C,370,159,13.38789,100.55464,2022-12-03T23:47:43Z,A
AIQ3102-1669937520-schedule-0604,181,C,376,159,13.33969,100.57401,2022-12-03T23:48:13Z,A
AIQ3102-1669937520-schedule-0604,190,C,382,159,13.28987,100.59405,2022-12-03T23:48:43Z,A
AIQ3102-1669937520-schedule-0604,200,C,384,159,13.24095,100.61379,2022-12-03T23:49:13Z,A
AIQ3102-1669937520-schedule-0604,208,C,390,159,13.18946,100.63452,2022-12-03T23:49:43Z,A
AIQ3102-1669937520-schedule-0604,215,C,395,159,13.13811,100.6551,2022-12-03T23:50:13Z,A
AIQ3102-1669937520-schedule-0604,222,C,397,160,13.10017,100.66999,2022-12-03T23:50:36Z,A
AIQ3102-1669937520-schedule-0604,225,C,415,181,13.04752,100.67731,2022-12-03T23:51:04Z,A
AIQ3102-1669937520-schedule-0604,232,C,422,182,12.98836,100.67587,2022-12-03T23:51:34Z,A
AIQ3102-1669937520-schedule-0604,239,C,426,182,12.92984,100.67428,2022-12-03T23:52:04Z,A
AIQ3102-1669937520-schedule-0604,244,C,436,182,12.86916,100.67274,2022-12-03T23:52:34Z,A
AIQ3102-1669937520-schedule-0604,249,C,442,182,12.80917,100.67119,2022-12-03T23:53:04Z,A
AIQ3102-1669937520-schedule-0604,255,C,446,182,12.74487,100.66957,2022-12-03T23:53:34Z,A
AIQ3102-1669937520-schedule-0604,261,C,447,182,12.68298,100.66801,2022-12-03T23:54:04Z,A
AIQ3102-1669937520-schedule-0604,267,C,451,182,12.61972,100.66635,2022-12-03T23:54:35Z,A
AIQ3102-1669937520-schedule-0604,275,C,448,182,12.5576,100.66474,2022-12-03T23:55:05Z,A
AIQ3102-1669937520-schedule-0604,279,C,454,181,12.51146,100.66351,2022-12-03T23:55:26Z,A
AIQ3102-1669937520-schedule-0604,289,C,437,178,12.45412,100.66262,2022-12-03T23:55:55Z,A
AIQ3102-1669937520-schedule-0604,304,C,425,170,12.37368,100.67399,2022-12-03T23:56:35Z,A
AIQ3102-1669937520-schedule-0604,307,C,435,170,12.3146,100.68435,2022-12-03T23:57:05Z,A
AIQ3102-1669937520-schedule-0604,311,C,438,170,12.25381,100.69505,2022-12-03T23:57:35Z,A
AIQ3102-1669937520-schedule-0604,318,C,438,170,12.1913,100.70594,2022-12-03T23:58:05Z,A
AIQ3102-1669937520-schedule-0604,326,C,431,171,12.13328,100.71557,2022-12-03T23:58:36Z,A
AIQ3102-1669937520-schedule-0604,334,C,427,171,12.07402,100.72526,2022-12-03T23:59:06Z,A
AIQ3102-1669937520-schedule-0604,340,C,425,171,12.01541,100.73509,2022-12-03T23:59:36Z,A
AIQ3102-1669937520-schedule-0604,347,C,419,171,11.95694,100.74497,2022-12-04T00:00:06Z,A
AIQ3102-1669937520-schedule-0604,353,C,419,170,11.8987,100.75505,2022-12-04T00:00:36Z,A
AIQ3102-1669937520-schedule-0604,355,C,433,170,11.83656,100.76583,2022-12-04T00:01:08Z,A
AIQ3102-1669937520-schedule-0604,360,C,433,170,11.77116,100.77721,2022-12-04T00:01:41Z,A
AIQ3102-1669937520-schedule-0604,364,C,430,167,11.73084,100.78525,2022-12-04T00:02:01Z,A
AIQ3102-1669937520-schedule-0604,369,C,430,165,11.672,100.80125,2022-12-04T00:02:31Z,A
AIQ3102-1669937520-schedule-0604,370,C,435,165,11.61525,100.81681,2022-12-04T00:03:02Z,A
AIQ3102-1669937520-schedule-0604,370,C,431,166,11.54901,100.83422,2022-12-04T00:03:35Z,A
AIQ3102-1669937520-schedule-0604,370,-,429,166,11.48877,100.84933,2022-12-04T00:04:06Z,A
AIQ3102-1669937520-schedule-0604,370,-,437,167,11.42963,100.86387,2022-12-04T00:04:36Z,A
AIQ3102-1669937520-schedule-0604,370,-,439,164,11.36815,100.8795,2022-12-04T00:05:08Z,A
AIQ3102-1669937520-schedule-0604,371,C,437,165,11.30544,100.89752,2022-12-04T00:05:39Z,A
AIQ3102-1669937520-schedule-0604,372,C,423,150,11.23557,100.92749,2022-12-04T00:06:18Z,A
AIQ3102-1669937520-schedule-0604,370,D,426,147,11.19525,100.95536,2022-12-04T00:06:43Z,A
AIQ3102-1669937520-schedule-0604,370,-,433,160,11.15997,100.97279,2022-12-04T00:07:02Z,A
AIQ3102-1669937520-schedule-0604,370,-,437,172,11.12477,100.98151,2022-12-04T00:07:21Z,A
AIQ3102-1669937520-schedule-0604,370,-,441,185,11.08842,100.98223,2022-12-04T00:07:38Z,A
AIQ3102-1669937520-schedule-0604,370,C,447,197,11.04559,100.97245,2022-12-04T00:07:59Z,A
AIQ3102-1669937520-schedule-0604,370,D,452,195,10.98198,100.95337,2022-12-04T00:08:31Z,A
AIQ3102-1669937520-schedule-0604,370,-,452,187,10.91661,100.94049,2022-12-04T00:09:03Z,A
AIQ3102-1669937520-schedule-0604,370,-,451,186,10.84035,100.93334,2022-12-04T00:09:39Z,A
AIQ3102-1669937520-schedule-0604,370,-,452,186,10.77855,100.9278,2022-12-04T00:10:09Z,A
AIQ3102-1669937520-schedule-0604,370,C,455,185,10.69904,100.92065,2022-12-04T00:10:46Z,A
AIQ3102-1669937520-schedule-0604,371,C,454,185,10.62876,100.91434,2022-12-04T00:11:20Z,A
AIQ3102-1669937520-schedule-0604,370,D,451,185,10.50367,100.90311,2022-12-04T00:12:19Z,A
AIQ3102-1669937520-schedule-0604,370,-,451,185,10.44092,100.89749,2022-12-04T00:12:49Z,A
AIQ3102-1669937520-schedule-0604,370,-,450,185,10.37891,100.8919,2022-12-04T00:13:20Z,A
AIQ3102-1669937520-schedule-0604,370,-,449,185,10.29968,100.88475,2022-12-04T00:13:58Z,A
AIQ3102-1669937520-schedule-0604,370,-,448,185,10.23763,100.87921,2022-12-04T00:14:28Z,A
AIQ3102-1669937520-schedule-0604,370,D,448,185,10.15961,100.87223,2022-12-04T00:15:05Z,A
AIQ3102-1669937520-schedule-0604,370,-,449,185,10.08359,100.86538,2022-12-04T00:15:42Z,A
AIQ3102-1669937520-schedule-0604,370,C,448,185,9.98726,100.85677,2022-12-04T00:16:29Z,A
AIQ3102-1669937520-schedule-0604,370,C,447,185,9.86349,100.84573,2022-12-04T00:17:28Z,A
AIQ3102-1669937520-schedule-0604,370,D,444,176,9.72176,100.85109,2022-12-04T00:18:35Z,A
AIQ3102-1669937520-schedule-0604,370,-,442,176,9.66083,100.85528,2022-12-04T00:19:05Z,A
AIQ3102-1669937520-schedule-0604,370,D,443,176,9.59898,100.85938,2022-12-04T00:19:35Z,A
AIQ3102-1669937520-schedule-0604,370,-,444,176,9.53773,100.86362,2022-12-04T00:20:05Z,A
AIQ3102-1669937520-schedule-0604,370,C,445,176,9.46491,100.86917,2022-12-04T00:20:40Z,A
AIQ3102-1669937520-schedule-0604,370,-,447,176,9.39304,100.87456,2022-12-04T00:21:15Z,A
AIQ3102-1669937520-schedule-0604,368,D,447,176,9.31755,100.87991,2022-12-04T00:21:51Z,A
AIQ3102-1669937520-schedule-0604,359,D,450,186,9.27196,100.8793,2022-12-04T00:22:14Z,A
AIQ3102-1669937520-schedule-0604,349,D,454,199,9.23261,100.86998,2022-12-04T00:22:34Z,A
AIQ3102-1669937520-schedule-0604,332,D,457,202,9.15175,100.83806,2022-12-04T00:23:14Z,A
