fa_flight_id,altitude,altitude_change,groundspeed,heading,latitude,longitude,timestamp,update_type
AIQ3188-1669938420-schedule-0397,3,C,167,209,13.90471,100.60024,2022-12-03T23:37:17Z,A
AIQ3188-1669938420-schedule-0397,8,C,169,210,13.89333,100.59386,2022-12-03T23:37:33Z,A
AIQ3188-1669938420-schedule-0397,14,C,175,208,13.88237,100.58779,2022-12-03T23:37:49Z,A
AIQ3188-1669938420-schedule-0397,19,C,176,214,13.87098,100.5807,2022-12-03T23:38:05Z,A
AIQ3188-1669938420-schedule-0397,24,C,181,249,13.86397,100.56828,2022-12-03T23:38:21Z,A
AIQ3188-1669938420-schedule-0397,29,C,184,254,13.86049,100.55663,2022-12-03T23:38:37Z,A
AIQ3188-1669938420-schedule-0397,34,C,208,256,13.85395,100.53189,2022-12-03T23:39:04Z,A
AIQ3188-1669938420-schedule-0397,39,C,257,254,13.84488,100.49895,2022-12-03T23:39:34Z,A
AIQ3188-1669938420-schedule-0397,44,C,278,239,13.83747,100.48057,2022-12-03T23:39:50Z,A
AIQ3188-1669938420-schedule-0397,54,C,287,227,13.81586,100.45595,2022-12-03T23:40:14Z,A
AIQ3188-1669938420-schedule-0397,66,C,295,225,13.79538,100.43436,2022-12-03T23:40:35Z,A
AIQ3188-1669938420-schedule-0397,78,C,289,199,13.77011,100.41991,2022-12-03T23:40:57Z,A
AIQ3188-1669938420-schedule-0397,87,C,288,167,13.74571,100.42,2022-12-03T23:41:15Z,A
AIQ3188-1669938420-schedule-0397,96,C,287,159,13.7243,100.42816,2022-12-03T23:41:33Z,A
AIQ3188-1669938420-schedule-0397,108,C,308,159,13.68184,100.44443,2022-12-03T23:42:05Z,A
AIQ3188-1669938420-schedule-0397,113,C,340,159,13.6404,100.46045,2022-12-03T23:42:35Z,A
AIQ3188-1669938420-schedule-0397,128,C,343,159,13.59288,100.47887,2022-12-03T23:43:06Z,A
AIQ3188-1669938420-schedule-0397,140,C,351,159,13.54624,100.497,2022-12-03T23:43:38Z,A
AIQ3188-1669938420-schedule-0397,151,C,361,159,13.49593,100.51657,2022-12-03T23:44:10Z,A
AIQ3188-1669938420-schedule-0397,160,C,371,159,13.44852,100.53502,2022-12-03T23:44:40Z,A
AIQ3188-1669938420-schedule-0397,172,C,369,159,13.39984,100.55398,2022-12-03T23:45:10Z,A
AIQ3188-1669938420-schedule-0397,183,C,373,159,13.35059,100.57316,2022-12-03T23:45:40Z,A
AIQ3188-1669938420-schedule-0397,193,C,380,159,13.30226,100.59198,2022-12-03T23:46:10Z,A
AIQ3188-1669938420-schedule-0397,202,C,381,159,13.24998,100.61236,2022-12-03T23:46:40Z,A
AIQ3188-1669938420-schedule-0397,209,C,392,159,13.2003,100.63173,2022-12-03T23:47:11Z,A
AIQ3188-1669938420-schedule-0397,217,C,395,159,13.1494,100.65134,2022-12-03T23:47:41Z,A
AIQ3188-1669938420-schedule-0397,224,C,402,161,13.10097,100.6699,2022-12-03T23:48:09Z,A
AIQ3188-1669938420-schedule-0397,226,C,414,175,13.0648,100.67682,2022-12-03T23:48:28Z,A
AIQ3188-1669938420-schedule-0397,233,C,425,181,12.99651,100.67582,2022-12-03T23:49:03Z,A
AIQ3188-1669938420-schedule-0397,241,C,425,181,12.93696,100.67428,2022-12-03T23:49:33Z,A
AIQ3188-1669938420-schedule-0397,245,C,437,181,12.87689,100.67274,2022-12-03T23:50:03Z,A
AIQ3188-1669938420-schedule-0397,250,C,445,181,12.81485,100.67115,2022-12-03T23:50:33Z,A
AIQ3188-1669938420-schedule-0397,257,C,446,181,12.75159,100.6696,2022-12-03T23:51:03Z,A
AIQ3188-1669938420-schedule-0397,263,C,449,181,12.68991,100.66806,2022-12-03T23:51:34Z,A
AIQ3188-1669938420-schedule-0397,269,C,451,182,12.62702,100.66642,2022-12-03T23:52:03Z,A
AIQ3188-1669938420-schedule-0397,277,C,447,181,12.56468,100.66474,2022-12-03T23:52:33Z,A
AIQ3188-1669938420-schedule-0397,281,C,455,181,12.50221,100.6632,2022-12-03T23:53:03Z,A
AIQ3188-1669938420-schedule-0397,294,C,438,181,12.43716,100.66147,2022-12-03T23:53:34Z,A
AIQ3188-1669938420-schedule-0397,307,C,421,181,12.37733,100.66001,2022-12-03T23:54:05Z,A
AIQ3188-1669938420-schedule-0397,311,C,429,182,12.31458,100.6584,2022-12-03T23:54:36Z,A
AIQ3188-1669938420-schedule-0397,313,C,430,177,12.28098,100.6584,2022-12-03T23:54:53Z,A
AIQ3188-1669938420-schedule-0397,320,C,429,160,12.2168,100.67559,2022-12-03T23:55:27Z,A
AIQ3188-1669938420-schedule-0397,328,C,424,155,12.15678,100.70078,2022-12-03T23:55:59Z,A
AIQ3188-1669938420-schedule-0397,336,C,418,154,12.10025,100.72787,2022-12-03T23:56:31Z,A
AIQ3188-1669938420-schedule-0397,343,C,416,153,12.04861,100.75509,2022-12-03T23:57:01Z,A
AIQ3188-1669938420-schedule-0397,350,C,413,152,11.99716,100.78226,2022-12-03T23:57:31Z,A
AIQ3188-1669938420-schedule-0397,350,C,426,153,11.94414,100.8104,2022-12-03T23:58:02Z,A
AIQ3188-1669938420-schedule-0397,350,-,438,152,11.8781,100.84545,2022-12-03T23:58:39Z,A
AIQ3188-1669938420-schedule-0397,350,-,437,152,11.8144,100.87921,2022-12-03T23:59:14Z,A
AIQ3188-1669938420-schedule-0397,350,-,437,152,11.76021,100.90783,2022-12-03T23:59:44Z,A
AIQ3188-1669938420-schedule-0397,350,-,439,153,11.70543,100.93665,2022-12-04T00:00:14Z,A
AIQ3188-1669938420-schedule-0397,350,-,442,157,11.64048,100.96797,2022-12-04T00:00:49Z,A
AIQ3188-1669938420-schedule-0397,350,C,445,160,11.5724,100.99315,2022-12-04T00:01:25Z,A
AIQ3188-1669938420-schedule-0397,351,C,444,161,11.50357,101.01813,2022-12-04T00:02:00Z,A
AIQ3188-1669938420-schedule-0397,351,-,443,161,11.44561,101.03813,2022-12-04T00:02:30Z,A
AIQ3188-1669938420-schedule-0397,350,D,442,162,11.38603,101.05764,2022-12-04T00:03:00Z,A
AIQ3188-1669938420-schedule-0397,350,-,437,161,11.32709,101.07734,2022-12-04T00:03:30Z,A
AIQ3188-1669938420-schedule-0397,350,-,438,166,11.29253,101.08805,2022-12-04T00:03:48Z,A
AIQ3188-1669938420-schedule-0397,350,D,441,175,11.24842,101.09267,2022-12-04T00:04:10Z,A
AIQ3188-1669938420-schedule-0397,350,-,449,198,11.19218,101.08246,2022-12-04T00:04:38Z,A
AIQ3188-1669938420-schedule-0397,350,C,450,199,11.09239,101.04424,2022-12-04T00:05:28Z,A
AIQ3188-1669938420-schedule-0397,350,D,449,199,11.03181,101.02314,2022-12-04T00:05:59Z,A
