fa_flight_id,altitude,altitude_change,groundspeed,heading,latitude,longitude,timestamp,update_type
AIQ3213-1669938420-schedule-0403,3,C,165,210,13.90279,100.59911,2022-12-03T23:46:37Z,A
AIQ3213-1669938420-schedule-0403,8,C,172,209,13.89203,100.59309,2022-12-03T23:46:53Z,A
AIQ3213-1669938420-schedule-0403,15,C,175,208,13.88031,100.58661,2022-12-03T23:47:09Z,A
AIQ3213-1669938420-schedule-0403,20,C,182,225,13.86919,100.57898,2022-12-03T23:47:25Z,A
AIQ3213-1669938420-schedule-0403,26,C,184,255,13.86316,100.566,2022-12-03T23:47:41Z,A
AIQ3213-1669938420-schedule-0403,31,C,188,274,13.86292,100.55133,2022-12-03T23:47:59Z,A
AIQ3213-1669938420-schedule-0403,36,C,214,276,13.86526,100.52717,2022-12-03T23:48:23Z,A
AIQ3213-1669938420-schedule-0403,38,C,238,263,13.86558,100.51059,2022-12-03T23:48:39Z,A
AIQ3213-1669938420-schedule-0403,42,C,256,229,13.85641,100.49303,2022-12-03T23:48:56Z,A
AIQ3213-1669938420-schedule-0403,51,C,260,205,13.83882,100.48096,2022-12-03T23:49:14Z,A
AIQ3213-1669938420-schedule-0403,58,C,271,193,13.8159,100.47471,2022-12-03T23:49:33Z,A
AIQ3213-1669938420-schedule-0403,70,C,290,195,13.77876,100.4653,2022-12-03T23:50:02Z,A
AIQ3213-1669938420-schedule-0403,85,C,296,195,13.74023,100.45482,2022-12-03T23:50:31Z,A
AIQ3213-1669938420-schedule-0403,106,C,309,196,13.67839,100.43805,2022-12-03T23:51:16Z,A
AIQ3213-1669938420-schedule-0403,112,C,346,195,13.63296,100.42578,2022-12-03T23:51:46Z,A
AIQ3213-1669938420-schedule-0403,119,C,354,196,13.60213,100.41745,2022-12-03T23:52:07Z,A
AIQ3213-1669938420-schedule-0403,128,C,354,196,13.56981,100.40869,2022-12-03T23:52:27Z,A
AIQ3213-1669938420-schedule-0403,137,C,360,195,13.53362,100.39895,2022-12-03T23:52:49Z,A
AIQ3213-1669938420-schedule-0403,148,C,356,196,13.48842,100.38675,2022-12-03T23:53:17Z,A
AIQ3213-1669938420-schedule-0403,160,C,353,196,13.45565,100.37789,2022-12-03T23:53:38Z,A
AIQ3213-1669938420-schedule-0403,169,C,353,195,13.4218,100.36873,2022-12-03T23:53:58Z,A
AIQ3213-1669938420-schedule-0403,177,C,356,195,13.38884,100.35991,2022-12-03T23:54:19Z,A
AIQ3213-1669938420-schedule-0403,182,C,377,195,13.33922,100.34662,2022-12-03T23:54:49Z,A
AIQ3213-1669938420-schedule-0403,187,C,386,195,13.30426,100.33724,2022-12-03T23:55:09Z,A
AIQ3213-1669938420-schedule-0403,196,C,391,195,13.25189,100.32317,2022-12-03T23:55:39Z,A
AIQ3213-1669938420-schedule-0403,204,C,399,195,13.19847,100.30882,2022-12-03T23:56:10Z,A
AIQ3213-1669938420-schedule-0403,209,C,400,195,13.16496,100.29982,2022-12-03T23:56:29Z,A
AIQ3213-1669938420-schedule-0403,216,C,409,195,13.10925,100.28484,2022-12-03T23:56:59Z,A
AIQ3213-1669938420-schedule-0403,222,C,418,195,13.05487,100.27032,2022-12-03T23:57:29Z,A
AIQ3213-1669938420-schedule-0403,229,C,425,195,12.99719,100.25484,2022-12-03T23:57:59Z,A
AIQ3213-1669938420-schedule-0403,237,C,427,195,12.93951,100.23945,2022-12-03T23:58:29Z,A
AIQ3213-1669938420-schedule-0403,241,C,431,196,12.9012,100.22917,2022-12-03T23:58:49Z,A
AIQ3213-1669938420-schedule-0403,246,C,440,195,12.8437,100.21378,2022-12-03T23:59:19Z,A
AIQ3213-1669938420-schedule-0403,249,C,445,196,12.80209,100.20265,2022-12-03T23:59:39Z,A
AIQ3213-1669938420-schedule-0403,257,C,448,195,12.74199,100.1866,2022-12-04T00:00:09Z,A
AIQ3213-1669938420-schedule-0403,263,C,451,195,12.68115,100.1704,2022-12-04T00:00:39Z,A
AIQ3213-1669938420-schedule-0403,273,C,451,195,12.59899,100.14843,2022-12-04T00:01:19Z,A
AIQ3213-1669938420-schedule-0403,279,C,452,195,12.53714,100.13195,2022-12-04T00:01:50Z,A
AIQ3213-1669938420-schedule-0403,284,C,454,195,12.49503,100.12073,2022-12-04T00:02:11Z,A
AIQ3213-1669938420-schedule-0403,288,C,452,196,12.45696,100.1106,2022-12-04T00:02:30Z,A
AIQ3213-1669938420-schedule-0403,293,C,451,196,12.41641,100.09986,2022-12-04T00:02:50Z,A
AIQ3213-1669938420-schedule-0403,295,C,455,196,12.37517,100.08887,2022-12-04T00:03:10Z,A
AIQ3213-1669938420-schedule-0403,301,C,456,196,12.31238,100.07214,2022-12-04T00:03:40Z,A
AIQ3213-1669938420-schedule-0403,313,C,441,195,12.25292,100.05625,2022-12-04T00:04:10Z,A
AIQ3213-1669938420-schedule-0403,327,C,426,193,12.17443,100.03553,2022-12-04T00:04:50Z,A
AIQ3213-1669938420-schedule-0403,332,C,422,188,12.12928,100.02777,2022-12-04T00:05:13Z,A
AIQ3213-1669938420-schedule-0403,336,C,422,182,12.0892,100.02555,2022-12-04T00:05:33Z,A
AIQ3213-1669938420-schedule-0403,338,C,423,183,12.05663,100.0245,2022-12-04T00:05:51Z,A
AIQ3213-1669938420-schedule-0403,345,C,421,183,11.9967,100.02214,2022-12-04T00:06:21Z,A
AIQ3213-1669938420-schedule-0403,350,C,420,183,11.95685,100.02064,2022-12-04T00:06:41Z,A
AIQ3213-1669938420-schedule-0403,354,C,419,183,11.9177,100.01958,2022-12-04T00:07:01Z,A
AIQ3213-1669938420-schedule-0403,357,C,420,183,11.87887,100.01842,2022-12-04T00:07:21Z,A
AIQ3213-1669938420-schedule-0403,366,C,417,182,11.80062,100.0165,2022-12-04T00:08:01Z,A
AIQ3213-1669938420-schedule-0403,371,C,416,182,11.74388,100.01541,2022-12-04T00:08:31Z,A
AIQ3213-1669938420-schedule-0403,375,C,418,182,11.68349,100.01433,2022-12-04T00:09:02Z,A
AIQ3213-1669938420-schedule-0403,380,C,419,181,11.61644,100.013,2022-12-04T00:09:37Z,A
AIQ3213-1669938420-schedule-0403,380,-,433,182,11.53816,100.01139,2022-12-04T00:10:16Z,A
AIQ3213-1669938420-schedule-0403,380,-,439,181,11.47609,100.00978,2022-12-04T00:10:47Z,A
AIQ3213-1669938420-schedule-0403,380,-,438,182,11.41447,100.00802,2022-12-04T00:11:17Z,A
AIQ3213-1669938420-schedule-0403,380,-,438,189,11.3682,100.00368,2022-12-04T00:11:39Z,A
AIQ3213-1669938420-schedule-0403,380,-,445,193,11.29232,99.98797,2022-12-04T00:12:18Z,A
AIQ3213-1669938420-schedule-0403,380,D,451,193,11.21686,99.97052,2022-12-04T00:12:55Z,A
AIQ3213-1669938420-schedule-0403,380,C,455,194,11.14447,99.9539,2022-12-04T00:13:29Z,A
AIQ3213-1669938420-schedule-0403,380,C,456,194,11.08118,99.93931,2022-12-04T00:13:59Z,A
AIQ3213-1669938420-schedule-0403,381,C,453,193,10.99261,99.91882,2022-12-04T00:14:44Z,A
AIQ3213-1669938420-schedule-0403,0,-,455,194,10.90842,99.89934,2022-12-04T00:15:25Z,A
AIQ3213-1669938420-schedule-0403,380,D,451,193,10.80347,99.87507,2022-12-04T00:16:15Z,A
AIQ3213-1669938420-schedule-0403,380,D,449,193,10.59254,99.82655,2022-12-04T00:17:59Z,A
AIQ3213-1669938420-schedule-0403,380,C,447,193,10.24568,99.74658,2022-12-04T00:20:50Z,A
AIQ3213-1669938420-schedule-0403,380,D,447,193,10.1806,99.73166,2022-12-04T00:21:21Z,A
AIQ3213-1669938420-schedule-0403,380,-,446,193,10.10388,99.71405,2022-12-04T00:21:59Z,A
AIQ3213-1669938420-schedule-0403,380,C,444,193,10.03395,99.69795,2022-12-04T00:22:33Z,A
AIQ3213-1669938420-schedule-0403,380,D,443,193,9.95375,99.67948,2022-12-04T00:23:13Z,A
AIQ3213-1669938420-schedule-0403,380,C,442,193,9.89412,99.66574,2022-12-04T00:23:43Z,A
AIQ3213-1669938420-schedule-0403,376,D,438,193,9.83407,99.65201,2022-12-04T00:24:13Z,A
AIQ3213-1669938420-schedule-0403,364,D,437,193,9.77434,99.63828,2022-12-04T00:24:43Z,A
AIQ3213-1669938420-schedule-0403,349,D,441,193,9.71251,99.62412,2022-12-04T00:25:15Z,A
AIQ3213-1669938420-schedule-0403,335,D,444,193,9.65213,99.61034,2022-12-04T00:25:45Z,A
AIQ3213-1669938420-schedule-0403,324,D,439,193,9.59153,99.59642,2022-12-04T00:26:15Z,A
AIQ3213-1669938420-schedule-0403,313,D,434,193,9.53297,99.58301,2022-12-04T00:26:45Z,A
AIQ3213-1669938420-schedule-0403,302,D,429,193,9.47408,99.56957,2022-12-04T00:27:15Z,A
AIQ3213-1669938420-schedule-0403,289,D,426,193,9.4083,99.55451,2022-12-04T00:27:48Z,A
AIQ3213-1669938420-schedule-0403,278,D,422,193,9.34923,99.54096,2022-12-04T00:28:19Z,A
AIQ3213-1669938420-schedule-0403,267,D,419,193,9.29109,99.52766,2022-12-04T00:28:49Z,A
AIQ3213-1669938420-schedule-0403,256,D,415,193,9.23474,99.51481,2022-12-04T00:29:19Z,A
AIQ3213-1669938420-schedule-0403,245,D,412,193,9.17802,99.50182,2022-12-04T00:29:49Z,A
AIQ3213-1669938420-schedule-0403,234,D,407,193,9.12382,99.48944,2022-12-04T00:30:19Z,A
AIQ3213-1669938420-schedule-0403,223,D,404,193,9.0667,99.47631,2022-12-04T00:30:50Z,A
